,user_id,name,screen_name,location,description,followers_count,friends_count,listed_count,created_at,favourites_count,statuses_count,profile_image_url,timestamp,xuser_id
20,357381026,Dafydd Elis-Thomas,ElisThomasD,BetwsyCoed Caerdydd/Cardiff SanSteffan/Westminster ,"Cyfrif personol AC Dwyfor Meirionnydd AM personal account: Gweinidog Diwylliant Twristiaeth a Chwaraeon; Minister for Culture,Tourism and Sport; @wgmin_culture",9419,10318,227,18/08/2011 08:23,8572,30863,http://pbs.twimg.com/profile_images/881888750804054017/M7CniRdO_normal.jpg,22/04/2018 02:34,x357381026
21,342028286,MickAntoniw AM,MickAntoniw1,Pontypridd,Labour and Co Operative Member National Assembly of Wales for Pontypridd; solicitor and trades unionist. Tweets in personal capacity,4390,1178,126,25/07/2011 10:51,2631,14439,http://pbs.twimg.com/profile_images/715827298684051457/7HdwEHu8_normal.jpg,22/04/2018 02:34,x342028286
22,342026335,Jayne Bryant AM,JBryantWales,"Newport, Wales","Welsh Labour Assembly Member for Newport West. Newportonian, injustice fighter, bookworm, rugby & County fan, animal lover and culture vulture.",4157,1779,84,25/07/2011 10:46,8897,8215,http://pbs.twimg.com/profile_images/640647252919328768/DyypBDFx_normal.jpg,22/04/2018 02:34,x342026335
23,333931934,Mike Hedges,MikeHedgesAM,Swansea,@WelshLabour assembly member Swansea East. Former @SwanseaCouncil Leader & Morriston Ward Councillor - Tweeting in a personal capacity,5040,1077,118,12/07/2011 09:32,7131,6411,http://pbs.twimg.com/profile_images/2246908940/image_normal.jpg,22/04/2018 02:34,x333931934
24,327397366,Julie James AM,JulieJamesAM,"Swansea, Wales","Labour Assembly Member for Swansea West, Personal Tweets. follow wg_loh for my Welsh Goverment twitterfeed",5288,1547,154,01/07/2011 14:08,9065,15696,http://pbs.twimg.com/profile_images/970272424510935042/mfjay4J__normal.jpg,22/04/2018 02:34,x327397366
25,294756257,Rebecca Evans AM,RebeccaEvansAM,Wales,Welsh Labour Assembly Member for Gower. Find my Minister for Housing and Regeneration account at @wgmin_housing,8562,2911,176,07/05/2011 18:19,18029,12044,http://pbs.twimg.com/profile_images/816608624042770432/z3bGl8a7_normal.jpg,22/04/2018 02:34,x294756257
26,277927587,Eluned Morgan,Eluned_Morgan,,"Labour Assembly Member for Mid & West Wales. Member House of Lords, Former MEP. Aelod Llafur dros Gor a Chanol Cymru. Aelod o Dy'r Arglwyddi, cyn ASE.",3603,790,91,06/04/2011 07:54,204,3544,http://pbs.twimg.com/profile_images/956252226468622337/ZlbHi_BD_normal.jpg,22/04/2018 02:34,x277927587
27,236909222,JaneHutt AM,JaneHutt,Vale of Glamorgan,"AM for the Vale of Glamorgan, re-elected May 2016. Some tweets by support staff. RTs not endorsements",7103,1168,174,11/01/2011 17:00,600,3457,http://pbs.twimg.com/profile_images/973653429061959681/5fZyEcgU_normal.jpg,22/04/2018 02:34,x236909222
28,235773325,Rhianon Passmore,rhi4islwyn,Wales UK,"Rhianon Passmore AM Islwyn Labour 
Co-operative Assembly Member (Yes indeed - all my tweets in a personal capacity!) https://t.co/zF0lu1WPZp",2487,2911,66,09/01/2011 01:59,8026,8856,http://pbs.twimg.com/profile_images/969996598817247232/CMkTcMKM_normal.jpg,22/04/2018 02:34,x235773325
29,224684497,Elin Jones,ElinCeredigion,Ceredigion,AC Ceredigion AM,9156,2062,187,09/12/2010 16:19,2772,12340,http://pbs.twimg.com/profile_images/984110958162345984/dGncQwhd_normal.jpg,22/04/2018 02:34,x224684497
30,211864158,Vaughan Gething AM,vaughangething,Cardiff,Welsh Labour & Co-Op Assembly Member for Cardiff South & Penarth. RTs not necessarily endorsements. For Ministerial business follow @wgcs_health,10836,1453,213,04/11/2010 13:45,2281,14928,http://pbs.twimg.com/profile_images/725980330562195456/fW9ky2eI_normal.png,22/04/2018 02:34,x211864158
31,207667494,Mark Drakeford AM,MarkDrakeford,Cardiff,AM for Cardiff West. Constituency and campaigning issues only. Cab Sec for Finance account @wgcs_finance. Retweeting is not endorsing. https://t.co/oAfGkbjpDA,7571,489,169,25/10/2010 20:04,55,608,http://pbs.twimg.com/profile_images/971363883805040641/8ZsQf5dA_normal.jpg,22/04/2018 02:34,x207667494
32,206116818,Mark Isherwood AM,MarkIsherwoodAM,North Wales ,Welsh Conservative Assembly Member for North Wales,4473,2090,175,22/10/2010 09:31,1279,5968,http://pbs.twimg.com/profile_images/1150039841/Mark_normal.jpg,22/04/2018 02:34,x206116818
33,202240843,Angela Burns,AngelaBurnsAM,Wales,@WelshConserv Assembly Member for Carmarthen West & South Pembrokeshire and Shadow CS Health & Wellbeing,4151,996,148,13/10/2010 16:16,974,3681,http://pbs.twimg.com/profile_images/601063480070950912/xScOyC3Y_normal.jpg,22/04/2018 02:34,x202240843
34,202193356,Mohammad Asghar AM,MohammadAsghar,"Newport, Wales, UK",Third term as an AM & Lead Conservative Regional Welsh Assembly Member for South Wales East,3011,1052,127,13/10/2010 14:15,671,3000,http://pbs.twimg.com/profile_images/810554265861230593/I7-btEPF_normal.jpg,22/04/2018 02:34,x202193356
35,201258574,Lesley Griffiths,lesley4wrexham,Wrexham,"Welsh Labour Assembly Member - Wrexham. Loves my 2 daughters, Wrexham AFC & walking. Co owner of Wrexham AFC. Personal account. Ministerial account @wgcs_rural",7636,2358,199,11/10/2010 13:15,4659,12045,http://pbs.twimg.com/profile_images/599338325246398464/ZXCH1gGI_normal.jpg,22/04/2018 02:34,x201258574
36,196968085,Nick Ramsay,NickRamsayAM,Wales,Monmouth AM & Chair of Assembly Public Accounts Committee. Tweets are personal to me and not necessarily the views of the Welsh Conservative Party,4971,2291,156,30/09/2010 10:18,515,2118,http://pbs.twimg.com/profile_images/439037691834167297/HP2rzaFL_normal.jpeg,22/04/2018 02:34,x196968085
37,181936890,Andrew RT Davies,AndrewRTDavies,,"Leader of the Welsh Conservatives, NAfW • @WelshConserv AM for South Wales Central • Husband, father and farmer <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>",8298,1125,224,23/08/2010 12:21,2424,10844,http://pbs.twimg.com/profile_images/930074227771953152/BrHJygMn_normal.jpg,22/04/2018 02:34,x181936890
38,167137006,Simon Thomas,SimonThomasAC,Dinasydd y Byd/World Citizen,"AC Plaid Cymru AM Cadeirydd y Pwyllgor Cyllid/Chair of Finance Committee Newid Hinsawdd, Ynni a Materion Gwledig Climate Change, Energy and Rural Affairs <f0><U+009F><U+0087><U+00AA><f0><U+009F><U+0087><U+00BA>",7541,562,179,15/07/2010 21:09,1980,24862,http://pbs.twimg.com/profile_images/621497512638201856/HyyL8rZm_normal.jpg,22/04/2018 02:34,x167137006
39,156992643,Huw Irranca-DaviesAM,huw4ogmore,Ogmore  ,"Welsh Labour & Co-Op AM & former MP for Ogmore, father, husband, rambler, cylist and sudokoholic. NOT my ministerial account (follow @wgmin_csc for that)",13119,1611,487,18/06/2010 14:32,7828,21592,http://pbs.twimg.com/profile_images/975087109580181504/5XJ6pVSK_normal.jpg,22/04/2018 02:34,x156992643
40,146958275,Russell George AM,russ_george,Wales,Conservative Assembly Member for Montgomeryshire,4301,1480,131,22/05/2010 20:27,720,4110,http://pbs.twimg.com/profile_images/942548152812474368/F5T9un5s_normal.jpg,22/04/2018 02:34,x146958275
41,126276020,Rhun ap Iorwerth,RhunapIorwerth,,Aelod Cynulliad Ynys Môn Assembly Member - @Plaid_Cymru,11315,1100,164,25/03/2010 09:58,2872,13978,http://pbs.twimg.com/profile_images/747340535174569984/KYu-hAtd_normal.jpg,22/04/2018 02:34,x126276020
42,102976802,Julie Morgan,JulieMorganLAB,Cardiff,"Welsh Labour Assembly Member for Cardiff North. Committed to improving the lives of people in Cardiff North.
Aelod Cynulliad Llafur Cymru dros Ogledd Caerdydd.",7914,1635,216,08/01/2010 13:02,1348,4935,http://pbs.twimg.com/profile_images/716924020239777792/sP48vQ9-_normal.jpg,22/04/2018 02:34,x102976802
43,91880838,Sian Gwenllian AC/AM,siangwenfelin,Arfon · Caerdydd,Aelod Cynulliad ARFON Welsh Assembly Member @Plaid_Cymru | 01286 672 076 | 8 Stryd y Castell | Caernarfon | LL55 1SE Sian.Gwenllian@Cynulliad.Cymru,3917,1098,79,22/11/2009 22:21,4465,12595,http://pbs.twimg.com/profile_images/780495523816038400/vrGI-UV1_normal.jpg,22/04/2018 02:34,x91880838
44,88921783,Janet Finch-Saunders,JFinchSaunders,Aberconwy. North Wales,Welsh Conservative Assembly Member,4219,563,170,10/11/2009 12:57,8392,23454,http://pbs.twimg.com/profile_images/964575359101521927/8gjM2bbw_normal.jpg,22/04/2018 02:34,x88921783
45,86805511,Lee Waters AM,Amanwy,Wales,Welsh Labour & Co-operative Assembly Member for the Llanelli constituency.,6045,2519,122,01/11/2009 21:23,6988,29427,http://pbs.twimg.com/profile_images/778338983382220800/M9xVAsHe_normal.jpg,22/04/2018 02:34,x86805511
46,83604475,Alun Davies <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>,AlunDaviesAM,"Tredegar, Blaenau Gwent",Personal account as AM for Blaenau Gwent and member of Labour's NEC. Cyfrif personol AC Blaenau Gwent a pwyllgor gwaith Llafur.,7522,4605,199,19/10/2009 13:55,1133,9208,http://pbs.twimg.com/profile_images/1187078925/6fb8ece1-73d4-43e0-ab69-574597ea181f_normal.png,22/04/2018 02:34,x83604475
47,79801266,Jeremy Miles AC/AM,Jeremy_Miles,Alltwen,Welsh Labour & Co-op AM for Neath AC Llafur & Chydweithredol Castell-nedd. Counsel General in Welsh Govt. Cwnsler Cyffredinol Llywodraeth Cymru. Views & RTs etc,4381,2852,84,04/10/2009 18:48,9113,9197,http://pbs.twimg.com/profile_images/983741617445195776/w2hG_9rQ_normal.jpg,22/04/2018 02:34,x79801266
48,70472374,Jenny Rathbone AM,JennyRathbone,Cardiff Central,"Welsh Labour Assembly Member for Cardiff Central.
https://t.co/6r3IfQc78J",5327,1036,172,31/08/2009 19:08,1519,6332,http://pbs.twimg.com/profile_images/890579908585508864/cYMgZbVZ_normal.jpg,22/04/2018 02:34,x70472374
49,66774405,Mark Reckless AM,MarkReckless,Cardiff and South-East Wales,"Member of Welsh Assembly Conservative Group representing South Wales East, as well as a lawyer, economist, husband and father.",22787,715,561,18/08/2009 19:30,233,12289,http://pbs.twimg.com/profile_images/741215962117091328/mBeDoFuG_normal.jpg,22/04/2018 02:34,x66774405
50,50294775,Dawn Bowden AM,Dawn_Bowden,"Merthyr Tydfil, Wales","Welsh Labour Assembly Member, Merthyr Tydfil & Rhymney. Socialist, trade unionist, Mum, step Mum, wife, Bristol City & Merthyr Town supporter. Tweets personal.",3915,1452,92,24/06/2009 12:48,38514,25292,http://pbs.twimg.com/profile_images/930563781427695616/Ur7nLSVd_normal.jpg,22/04/2018 02:34,x50294775
51,43343554,Llyr Gruffydd AC/AM,LlyrGruffydd,North Wales / Gogledd Cymru,Plaid Cymru The Party of Wales Assembly Member for North Wales. Aelod Cynulliad Gogledd Cymru.,7146,1894,183,29/05/2009 14:53,1896,7576,http://pbs.twimg.com/profile_images/804292770663976960/G5cSrU6i_normal.jpg,22/04/2018 02:34,x43343554
52,41380650,suzy davies,suzydaviesam,,Welsh Conservative Assembly Member for South Wales West. Tweets personal to me not necessarily views of the Conservative Party,4752,1804,161,20/05/2009 15:29,2891,11080,http://pbs.twimg.com/profile_images/739518440826916864/4pXo1j4z_normal.jpg,22/04/2018 02:34,x41380650
53,27855414,Darren Millar AM,DarrenMillarAM,North Wales and Cardiff Bay,"Husband, dad, @GWR holder and @WelshConserv Assembly Member for Clwyd West.",6864,1934,232,31/03/2009 11:57,3,18359,http://pbs.twimg.com/profile_images/798078421364600832/wG8_otdM_normal.jpg,22/04/2018 02:34,x27855414
54,21188144,Steffan Lewis <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>,steffanlewis,Gwent,Party of Wales Assembly Member for the South East Region / Aelod Cynulliad Plaid Cymru dros Ranbarth y De Ddwyrain. Account managed by staff.,2600,746,88,18/02/2009 11:39,742,441,http://pbs.twimg.com/profile_images/743111833935073282/uEcqFT3A_normal.jpg,22/04/2018 02:34,x21188144
55,19188399,Adam Price,Adamprice,Dwyrain Caerfyrddin a Dinefwr ,Aelod Cynulliad Dwyrain Caerfyrddin a Dinefwr/Assembly Member for Carmarthen East and Dinefwr,9742,1673,216,19/01/2009 16:05,1946,5293,http://pbs.twimg.com/profile_images/915513965505064965/FISPGrPE_normal.jpg,22/04/2018 02:34,x19188399
56,18609412,Hannah Blythyn AM,hannahblythyn,"Delyn, North Wales",<f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF> Welsh Labour Assembly Member for Delyn / Aelod Cynulliad Llafur Cymru dros Delyn / Personal twitter profile / For ministerial go to @wgmin_enviro,4617,2619,113,04/01/2009 19:40,1242,10204,http://pbs.twimg.com/profile_images/927286713067757569/jCQmnLui_normal.jpg,22/04/2018 02:34,x18609412
57,16980982,Kirsty Williams,Kirsty_Williams,Wales,Proud to be the @WelshLibDems Assembly Member for Brecon & Radnorshire,12629,1822,347,26/10/2008 14:43,1112,3908,http://pbs.twimg.com/profile_images/2848429175/d93f9bb0f3c9655d92137c55ee728b93_normal.png,22/04/2018 02:34,x16980982
58,14450739,LeanneWood <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>,LeanneWood,Rhondda,Leader/Arweinydd Plaid Cymru - the Party of Wales. Aelod Cynulliad / Assembly Member for the Rhondda.,56105,861,703,20/04/2008 10:42,2508,24077,http://pbs.twimg.com/profile_images/754735982323245056/tJ22GVtP_normal.jpg,22/04/2018 02:34,x14450739
59,14193779,Bethan Sayed AM/AC <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>,bethanjenkins,Neath/Castell Nedd,"Plaid Cymru politician, NAFW. Viola player,<U+2764>nordic drama, travel, fitness. Married to @iamrayhill Regional AM office in Port Talbot- contact 01639 820530",12403,7746,320,21/03/2008 21:40,6937,46133,http://pbs.twimg.com/profile_images/834188330757652480/vG_Qdin3_normal.jpg,22/04/2018 02:34,x14193779
